condition,coordinate_iqr_ratios,energy_distance,feature_set,generated_weight_effective_size,n_generated,n_original,original_weight_effective_size,painter_id,pipeline,population_variance_ratio,route,sample_variance_ratio,squared_iqr_sum_ratio,status,weighting
named,"[0.7993455791590325, 0.6074035844347293, 0.6586347800455473, 0.6262061406934621, 1.3146824123618799, 1.2922517095123622, 0.6953076670565148, 0.7486483645180331, 0.6151358803868554, 0.2984504608505154, 0.5548029894792585, 0.8688585799593213, 1.0472993086715021, 1.2209806904750398, 0.8644634428442878, 1.3928480007041515, 0.3869335082222113, 0.3510844098040344, 2.6572458051986496, 0.4627534548719912, 0.3451516249891344, 0.3573174792883144, 0.3685294854046678, 0.4305195211054331, 0.6460009717549983, 0.2514871820040769, 0.39734922570802866, 0.5177589678112919, 1.0729118562222781, 1.2016716242018506, 0.9599641241916537]",1.923607439096351,all31,72.0,72,32,32.0,paul_cezanne,primary512,0.5914836246521786,oauth_gpt_image_2,,0.6362887763735549,available,collected
named,"[0.7993455791590325, 0.6074035844347293, 0.6586347800455473, 0.6262061406934621, 1.3146824123618799, 1.2922517095123622, 0.6953076670565148, 0.7486483645180331, 0.6151358803868554, 0.2984504608505154, 0.5548029894792585]",0.6373271071574691,color,72.0,72,32,32.0,paul_cezanne,primary512,0.43842206351650104,oauth_gpt_image_2,,0.45509816980217704,available,collected
named,"[0.8688585799593213, 1.0472993086715021, 1.2209806904750398, 0.8644634428442878, 1.3928480007041515, 0.3869335082222113, 0.3510844098040344, 2.6572458051986496]",0.7928843904673726,spatial,72.0,72,32,32.0,paul_cezanne,primary512,1.3984518232719305,oauth_gpt_image_2,,1.619634410766439,available,collected
named,"[0.4627534548719912, 0.3451516249891344, 0.3573174792883144, 0.3685294854046678, 0.4305195211054331, 0.6460009717549983, 0.2514871820040769, 0.39734922570802866, 0.5177589678112919, 1.0729118562222781, 1.2016716242018506, 0.9599641241916537]",1.9294441754261609,texture,72.0,72,32,32.0,paul_cezanne,primary512,0.20403452458092727,oauth_gpt_image_2,,0.2668217139568986,available,collected
named,"[1.6188893418623458, 0.7720075655609074, 0.8178178913552601, 0.5195153518087028, 1.4005150907518713, 1.2636765063120992, 0.8493247062017498, 0.7290523187523191, 0.6094501029843928, 0.33208331102237015, 0.6258829250848882, 0.842797934657403, 1.613974747207813, 1.608025981202222, 1.7261931125813503, 1.5710739807760976, 0.4503661397684845, 0.4176078656949753, 4.497062214107957, 0.46229782705282657, 0.4389253879074368, 0.3551713568474083, 0.5219158273623619, 0.416963005271134, 0.7072166651756866, 0.2813281237812705, 0.4097272029676463, 0.5749132847579997, 0.9187080266247448, 1.1644735075998833, 1.1987972190558571]",2.2515413128874178,all31,72.0,72,32,18.757894736842108,paul_cezanne,primary512,0.6486759535375332,oauth_gpt_image_2,,0.8337283124035436,available,equal_content
named,"[1.6188893418623458, 0.7720075655609074, 0.8178178913552601, 0.5195153518087028, 1.4005150907518713, 1.2636765063120992, 0.8493247062017498, 0.7290523187523191, 0.6094501029843928, 0.33208331102237015, 0.6258829250848882]",0.6283270301092281,color,72.0,72,32,18.757894736842108,paul_cezanne,primary512,0.47708440105694794,oauth_gpt_image_2,,0.5475933941252948,available,equal_content
named,"[0.842797934657403, 1.613974747207813, 1.608025981202222, 1.7261931125813503, 1.5710739807760976, 0.4503661397684845, 0.4176078656949753, 4.497062214107957]",1.090153447715065,spatial,72.0,72,32,18.757894736842108,paul_cezanne,primary512,1.6674962527504327,oauth_gpt_image_2,,3.0732289007637634,available,equal_content
named,"[0.46229782705282657, 0.4389253879074368, 0.3551713568474083, 0.5219158273623619, 0.416963005271134, 0.7072166651756866, 0.2813281237812705, 0.4097272029676463, 0.5749132847579997, 0.9187080266247448, 1.1644735075998833, 1.1987972190558571]",2.181196395391841,texture,72.0,72,32,18.757894736842108,paul_cezanne,primary512,0.21463569203581276,oauth_gpt_image_2,,0.318049296228469,available,equal_content
named,"[0.6527519648887653, 0.5479074177139602, 0.6351540850880022, 0.8635589975083109, 1.4542301942667555, 1.2410893185936518, 0.5820651831806176, 0.6661065433937414, 0.5509868302983616, 0.27387853214564895, 0.49137016793588284, 0.707120173167203, 1.1009954500384898, 1.1523768704495447, 1.417687601950297, 0.966883699725166, 0.24690918393965905, 0.2567596830263879, 1.5220884503623007, 0.38147240752473693, 0.30427421174556474, 0.2895586016913715, 0.3535275989033226, 0.38522831281057435, 0.48881979843045004, 0.2288060701487014, 0.3418241896784339, 0.4253955819354149, 0.8131003528698814, 1.3045780419957753, 1.2128114414804334]",1.8866270007262216,all31,55.74193548387098,72,24,23.999999999999996,paul_cezanne,primary512,0.5542693788745182,oauth_gpt_image_2,,0.42685517888601004,available,unambiguous
named,"[0.6527519648887653, 0.5479074177139602, 0.6351540850880022, 0.8635589975083109, 1.4542301942667555, 1.2410893185936518, 0.5820651831806176, 0.6661065433937414, 0.5509868302983616, 0.27387853214564895, 0.49137016793588284]",0.48232523220917534,color,55.74193548387098,72,24,23.999999999999996,paul_cezanne,primary512,0.4251750351467012,oauth_gpt_image_2,,0.40247862158662895,available,unambiguous
named,"[0.707120173167203, 1.1009954500384898, 1.1523768704495447, 1.417687601950297, 0.966883699725166, 0.24690918393965905, 0.2567596830263879, 1.5220884503623007]",0.6464289258267275,spatial,55.74193548387098,72,24,23.999999999999996,paul_cezanne,primary512,1.4115543555254828,oauth_gpt_image_2,,0.9437841842628754,available,unambiguous
named,"[0.38147240752473693, 0.30427421174556474, 0.2895586016913715, 0.3535275989033226, 0.38522831281057435, 0.48881979843045004, 0.2288060701487014, 0.3418241896784339, 0.4253955819354149, 0.8131003528698814, 1.3045780419957753, 1.2128114414804334]",2.075615616267055,texture,55.74193548387098,72,24,23.999999999999996,paul_cezanne,primary512,0.18230261605233145,oauth_gpt_image_2,,0.22612893437114065,available,unambiguous
named,"[0.6827896197795864, 0.5335650413425242, 0.6383992275456059, 0.8630341760037247, 1.4049644666053083, 1.1667945250056946, 0.7265716069107162, 0.6166893419894249, 0.6933070354311949, 0.29451170347419625, 0.6033883477886565, 0.7171959513144675, 1.1902065925830625, 1.4251513230021968, 1.25741250341617, 0.8113021022347991, 0.25930211910176815, 0.3597095021815919, 1.563167332848444, 0.5142724033321756, 0.4157154934829469, 0.341275054002934, 0.47273460087761215, 0.4535798483495249, 0.6816004420194222, 0.33966110502981717, 0.3962396887255473, 0.4776978738191401, 0.8224295649495453, 1.2890012369809758, 1.1542253494812125]",1.890545835317936,all31,53.81366459627327,72,19,19.0,paul_cezanne,primary512,0.5807654490245844,oauth_gpt_image_2,,0.5496087376587533,available,native1024
named,"[0.6827896197795864, 0.5335650413425242, 0.6383992275456059, 0.8630341760037247, 1.4049644666053083, 1.1667945250056946, 0.7265716069107162, 0.6166893419894249, 0.6933070354311949, 0.29451170347419625, 0.6033883477886565]",0.7234339538755468,color,53.81366459627327,72,19,19.0,paul_cezanne,primary512,0.4022021401567026,oauth_gpt_image_2,,0.44337333011993835,available,native1024
named,"[0.7171959513144675, 1.1902065925830625, 1.4251513230021968, 1.25741250341617, 0.8113021022347991, 0.25930211910176815, 0.3597095021815919, 1.563167332848444]",0.6710503760928326,spatial,53.81366459627327,72,19,19.0,paul_cezanne,primary512,1.2756142457190065,oauth_gpt_image_2,,0.9778880575549471,available,native1024
named,"[0.5142724033321756, 0.4157154934829469, 0.341275054002934, 0.47273460087761215, 0.4535798483495249, 0.6816004420194222, 0.33966110502981717, 0.3962396887255473, 0.4776978738191401, 0.8224295649495453, 1.2890012369809758, 1.1542253494812125]",1.93926799170017,texture,53.81366459627327,72,19,19.0,paul_cezanne,primary512,0.2415932797485674,oauth_gpt_image_2,,0.3638784797480435,available,native1024
named,"[0.7288605974728924, 0.6391142954617695, 0.6253514756759425, 0.6568484820527083, 1.504050336397265, 0.9705301270673792, 0.6556430711007439, 0.847436084185486, 0.5886191626446731, 0.2850935475544736, 0.6296742689553394, 0.8793965888487557, 1.1589236971601724, 1.1449756265696434, 0.7835731088404297, 1.00546453632029, 0.31073398155470144, 0.3136966471034899, 1.6027973453033133, 0.45994697376360294, 0.32544131637192647, 0.28486047884723537, 0.3590069706552749, 0.39887323811726105, 0.4770729958060385, 0.23846590070323906, 0.33557489037110566, 0.4374382600723592, 1.1592709084688393, 1.307559843271262, 1.0122232008142749]",1.8844684839878996,all31,54.132158590308364,72,32,32.0,paul_cezanne,primary512,0.5122888937138466,oauth_gpt_image_2,,0.4607182354027217,available,initial_only
named,"[0.7288605974728924, 0.6391142954617695, 0.6253514756759425, 0.6568484820527083, 1.504050336397265, 0.9705301270673792, 0.6556430711007439, 0.847436084185486, 0.5886191626446731, 0.2850935475544736, 0.6296742689553394]",0.6203126958759242,color,54.132158590308364,72,32,32.0,paul_cezanne,primary512,0.41824338750915135,oauth_gpt_image_2,,0.44090928983385763,available,initial_only
named,"[0.8793965888487557, 1.1589236971601724, 1.1449756265696434, 0.7835731088404297, 1.00546453632029, 0.31073398155470144, 0.3136966471034899, 1.6027973453033133]",0.6228642754624407,spatial,54.132158590308364,72,32,32.0,paul_cezanne,primary512,1.1618541689932198,oauth_gpt_image_2,,0.9159456459156123,available,initial_only
named,"[0.45994697376360294, 0.32544131637192647, 0.28486047884723537, 0.3590069706552749, 0.39887323811726105, 0.4770729958060385, 0.23846590070323906, 0.33557489037110566, 0.4374382600723592, 1.1592709084688393, 1.307559843271262, 1.0122232008142749]",1.9946683818141868,texture,54.132158590308364,72,32,32.0,paul_cezanne,primary512,0.18468588583338752,oauth_gpt_image_2,,0.2555541630485816,available,initial_only
generic_named,"[0.5997563753615617, 0.5370298594331411, 0.7053868422455493, 0.6738722129742521, 0.9589517634373292, 0.9009725100630149, 0.5897623170682762, 0.5754034712780156, 0.5955618638076882, 0.25204447125250373, 0.5915695887556346, 0.7953739928943263, 0.5450431854184855, 0.8147591242399377, 0.21503219173820554, 0.7803812445492727, 0.2515253134797172, 0.33685060815161155, 1.5236706830216844, 0.6932288166788013, 0.37193506328262166, 0.4017454593636465, 0.39039175699727136, 0.4006180331137334, 0.5652694856437604, 0.2199689621858572, 0.2818137667668271, 0.4095797901736413, 0.5862452889648077, 0.784244529225259, 0.590880352176809]",2.1657481631059365,all31,53.46651532349603,70,32,32.0,paul_cezanne,primary512,0.39457326163042056,oauth_gpt_image_2,,0.298820635098379,available,reference_content
generic_named,"[0.5997563753615617, 0.5370298594331411, 0.7053868422455493, 0.6738722129742521, 0.9589517634373292, 0.9009725100630149, 0.5897623170682762, 0.5754034712780156, 0.5955618638076882, 0.25204447125250373, 0.5915695887556346]",0.6797549588159755,color,53.46651532349603,70,32,32.0,paul_cezanne,primary512,0.3086200139685212,oauth_gpt_image_2,,0.3628021613868337,available,reference_content
generic_named,"[0.7953739928943263, 0.5450431854184855, 0.8147591242399377, 0.21503219173820554, 0.7803812445492727, 0.2515253134797172, 0.33685060815161155, 1.5236706830216844]",0.7508688188096406,spatial,53.46651532349603,70,32,32.0,paul_cezanne,primary512,0.8622456052217161,oauth_gpt_image_2,,0.49942391645269785,available,reference_content
generic_named,"[0.6932288166788013, 0.37193506328262166, 0.4017454593636465, 0.39039175699727136, 0.4006180331137334, 0.5652694856437604, 0.2199689621858572, 0.2818137667668271, 0.4095797901736413, 0.5862452889648077, 0.784244529225259, 0.590880352176809]",2.274724192023948,texture,53.46651532349603,70,32,32.0,paul_cezanne,primary512,0.16854554479889594,oauth_gpt_image_2,,0.16968633431383054,available,reference_content
generic_named,"[0.6030039209272987, 0.5775086138102432, 0.6310849621918039, 0.6468735223445468, 1.0092353372579412, 1.081006887755842, 0.5822139769193662, 0.423553976633199, 0.5292973443878278, 0.24199021667589812, 0.4582986863624948, 0.7848443317572785, 0.5599269181221299, 0.787279771121548, 0.2275647697844666, 0.9278031600530487, 0.27735902999979156, 0.3152841277913106, 2.3019407509990835, 0.6763373097181629, 0.3554793388972767, 0.39152446702860094, 0.453200567163005, 0.39342850645970534, 0.5249073217564098, 0.20825617000324362, 0.36174748080012126, 0.4298004591652945, 0.5646807699198808, 0.7569330355324343, 0.7552673912702466]",2.296740190108389,all31,70.0,70,32,32.0,paul_cezanne,primary512,0.4190592858614653,oauth_gpt_image_2,,0.38580908629959065,available,collected
generic_named,"[0.6030039209272987, 0.5775086138102432, 0.6310849621918039, 0.6468735223445468, 1.0092353372579412, 1.081006887755842, 0.5822139769193662, 0.423553976633199, 0.5292973443878278, 0.24199021667589812, 0.4582986863624948]",0.7699324306190287,color,70.0,70,32,32.0,paul_cezanne,primary512,0.3088896617448904,oauth_gpt_image_2,,0.32564429076939355,available,collected
generic_named,"[0.7848443317572785, 0.5599269181221299, 0.787279771121548, 0.2275647697844666, 0.9278031600530487, 0.27735902999979156, 0.3152841277913106, 2.3019407509990835]",0.8791465752488414,spatial,70.0,70,32,32.0,paul_cezanne,primary512,0.9302418055738629,oauth_gpt_image_2,,0.883473325309681,available,collected
generic_named,"[0.6763373097181629, 0.3554793388972767, 0.39152446702860094, 0.453200567163005, 0.39342850645970534, 0.5249073217564098, 0.20825617000324362, 0.36174748080012126, 0.4298004591652945, 0.5646807699198808, 0.7569330355324343, 0.7552673912702466]",2.3191366406659935,texture,70.0,70,32,32.0,paul_cezanne,primary512,0.18075094042366635,oauth_gpt_image_2,,0.18202927107466985,available,collected
generic_named,"[1.221244785912791, 0.7340111755399257, 0.783609655430015, 0.5366614980242888, 1.0751260583234565, 1.0571028826373938, 0.7111797242031574, 0.4124673523864504, 0.5244049832431468, 0.2692604734458872, 0.5170147382449237, 0.761303619587405, 0.8628936337954493, 1.0368438553650228, 0.454409890342655, 1.0465229539075875, 0.3228283749444654, 0.37502414808997897, 3.895752041523829, 0.6756713868812781, 0.4520590239825128, 0.3891728903676229, 0.6418280174033952, 0.38103993981865986, 0.5746480606838142, 0.23296741052963904, 0.3730164145273461, 0.47724522245122375, 0.4835222509635115, 0.7335019394255273, 0.94317321395813]",2.6271092765446475,all31,69.9718309859155,70,32,18.757894736842108,paul_cezanne,primary512,0.45920944824320004,oauth_gpt_image_2,,0.5055251174848157,available,equal_content
generic_named,"[1.221244785912791, 0.7340111755399257, 0.783609655430015, 0.5366614980242888, 1.0751260583234565, 1.0571028826373938, 0.7111797242031574, 0.4124673523864504, 0.5244049832431468, 0.2692604734458872, 0.5170147382449237]",0.8015653807664485,color,69.9718309859155,70,32,18.757894736842108,paul_cezanne,primary512,0.3357498379901423,oauth_gpt_image_2,,0.3918290037014418,available,equal_content
generic_named,"[0.761303619587405, 0.8628936337954493, 1.0368438553650228, 0.454409890342655, 1.0465229539075875, 0.3228283749444654, 0.37502414808997897, 3.895752041523829]",1.1489158938460067,spatial,69.9718309859155,70,32,18.757894736842108,paul_cezanne,primary512,1.1075431557474669,oauth_gpt_image_2,,1.6763756921605155,available,equal_content
generic_named,"[0.6756713868812781, 0.4520590239825128, 0.3891728903676229, 0.6418280174033952, 0.38103993981865986, 0.5746480606838142, 0.23296741052963904, 0.3730164145273461, 0.47724522245122375, 0.4835222509635115, 0.7335019394255273, 0.94317321395813]",2.589516850604398,texture,69.9718309859155,70,32,18.757894736842108,paul_cezanne,primary512,0.19044295158355395,oauth_gpt_image_2,,0.21697739925181647,available,equal_content
generic_named,"[0.535735725575534, 0.4483397745681534, 0.7053868422455493, 0.6907787000410224, 0.9589517634373292, 1.0583099771921576, 0.5629578421623281, 0.5096422707606316, 0.5668416690557421, 0.29098373886510914, 0.4800989150142245, 0.6822492335212107, 0.4727736910817413, 0.9030062529523555, 0.3890491758944905, 0.7504371140600554, 0.20998335938004115, 0.28457128182875246, 1.4781039463225754, 0.6042075351626378, 0.34934443465967324, 0.3989246214149504, 0.3774450394017617, 0.37925872763315377, 0.5207415167234809, 0.2173398437086887, 0.2762775630072254, 0.4277371432564016, 0.4578414740101159, 0.6854039116721654, 0.7478956121670632]",2.1211943269396167,all31,54.74380165289256,70,24,23.999999999999996,paul_cezanne,primary512,0.404417685391495,oauth_gpt_image_2,,0.2815702675077424,available,unambiguous
generic_named,"[0.535735725575534, 0.4483397745681534, 0.7053868422455493, 0.6907787000410224, 0.9589517634373292, 1.0583099771921576, 0.5629578421623281, 0.5096422707606316, 0.5668416690557421, 0.29098373886510914, 0.4800989150142245]",0.5673503086655709,color,54.74380165289256,70,24,23.999999999999996,paul_cezanne,primary512,0.31112979363536664,oauth_gpt_image_2,,0.3233052610697032,available,unambiguous
generic_named,"[0.6822492335212107, 0.4727736910817413, 0.9030062529523555, 0.3890491758944905, 0.7504371140600554, 0.20998335938004115, 0.28457128182875246, 1.4781039463225754]",0.6802575428748519,spatial,54.74380165289256,70,24,23.999999999999996,paul_cezanne,primary512,0.9520968384271483,oauth_gpt_image_2,,0.532307189471542,available,unambiguous
generic_named,"[0.6042075351626378, 0.34934443465967324, 0.3989246214149504, 0.3774450394017617, 0.37925872763315377, 0.5207415167234809, 0.2173398437086887, 0.2762775630072254, 0.4277371432564016, 0.4578414740101159, 0.6854039116721654, 0.7478956121670632]",2.320354889470508,texture,54.74380165289256,70,24,23.999999999999996,paul_cezanne,primary512,0.17257899326652817,oauth_gpt_image_2,,0.15392777300189786,available,unambiguous
